260.0;234.0;208.0;182.0;156.0;130.0;104.0;78.0;52.0;26.0
0.022212624355063326;234.02221305540328;208.02221309389483;182.0222131041695;156.02221310828924;130.022213110336;104.02221311149714;78.0222131122181;52.022213112696;26.022213113028915
0.05921199294117172;234.05921193951747;208.05921176396296;182.05921167149745;156.0592116161361;130.05921157954626;104.05921155363464;78.05921153434583;52.05921151943811;26.05921150757547
0.11098288939648679;234.11098057402714;208.11097972929196;182.11097933342316;156.11097910637233;130.11097895962297;104.11097885711357;78.11097878150773;52.11097872346284;26.110978677506502
0.17750958040955078;234.17750232719263;208.17750014476746;182.17749915225951;156.17749858990183;130.1774982288268;104.17749797764597;78.17749779291283;52.177497651380634;26.177497539500354
0.25877580783469895;234.25876000811925;208.2587555957977;182.25875361608786;156.25875250068083;130.2587517867166;104.25875129101694;78.25875092693947;52.25875064827704;26.258750428160763
0.3547647774669805;234.35473585778306;208.35472808981933;182.3547246304447;156.3547226874948;130.35472144597972;104.35472058494958;78.3547199530243;52.354719469619575;26.354719087937184
0.46545914464970867;234.4654115368665;208.46539904463515;182.46539350685092;156.46539040258398;130.46538842111408;104.46538704782385;78.46538604040688;52.46538527002112;26.46538466190258
0.5908409967471311;234.59076811045722;208.59074927363756;182.59074094823714;156.59073628717078;130.5907333140159;104.59073125430349;78.59072974378398;52.59072858891431;26.590727677443134
0.7308918325338339;234.73078602966646;208.73075896797462;182.73074703132318;156.73074035394737;130.73073609653085;104.73073314792899;78.73073098593161;52.73072933319502;26.730728028918072
0.885592538555819;234.88544511022786;208.88540767572007;182.8853911860124;156.8853819665842;130.88537609003055;104.8853720207382;78.88536903735667;52.88536675689666;26.885364957351293
1.0549233625217145;235.054724508141;209.0546742781116;183.05465217186625;157.0546398163251;131.05463194207934;105.05462648998005;79.05462249304338;53.05461943796082;27.054617027220456
1.2388638837863284;235.23860269242817;209.23853696292667;183.2385080517275;157.23849189573818;131.2384816002607;105.23847447199063;79.23846924636425;53.23846525217379;27.238462100413056
1.437392980992754;235.43705741507733;209.43697319506865;183.43693616256624;157.43691546969518;131.43690228323692;105.43689315330525;79.43688646022895;53.43688134434261;27.43687730742322
1.650488796943519;235.65006567824818;209.64995968444086;183.64991308362534;157.649887043658;131.64987044911942;105.6498589590844;79.64985053554913;53.64984409678856;27.64983901586719
1.8781287007758418;235.8776036988236;209.87747235119045;183.87741460194806;157.87738232935368;131.87736176123263;105.87734751893582;79.87733707710171;53.8773290952408;27.877322796400147
2.120289247520965;236.1196468703935;210.11948628840926;184.11941567537482;158.11937620792565;132.1193510513582;106.11933363022023;80.11932085687775;54.11931109221727;28.119303386121718
2.3769461351327608;236.37616972276285;210.37597572238394;184.3758903931009;158.3758426906531;132.37581228055177;106.37579121893265;80.37577577500954;54.375763967985485;28.37575464956261
2.6480741590763817;236.64714587908242;210.64691397049273;184.64681193389313;158.64675487733598;132.64671849763027;106.6466932982574;80.64667481837328;54.64666068920071;28.64664953735006
2.933647164573667;236.9325480107054;210.93227339685242;184.93215252206858;158.9320849124491;132.93204179543235;106.93201192489944;80.93199001697077;54.931973265324885;28.93196004265544
3.2336379966083024;237.23234778988007;211.23202536582494;185.23188338134395;159.231803939174;133.23175326496144;107.23171815330143;81.23169239819894;55.23167270293531;29.231657155533014
3.5480184478003878;237.54651584039453;211.5461401934989;185.54597468667177;159.54588205142392;133.54582294752635;107.54578198786163;81.54575193912275;55.54572895803831;29.545710815265142
3.8767592042670698;237.87502168629712;211.87458709726877;185.8743955141845;159.8742882439837;133.87421978500103;107.87417233327399;81.87413751687248;55.87411088650934;29.87408986083537
