0;0;0;0;0;0;0;0;0;0
0.14808416236704672;0.14808703602186857;0.14808729263211323;0.14808736113003904;0.14808738859496348;0.14808740224006509;0.14808740998096143;0.1480874147872878;0.14808741797334235;0.14808742019277163
0.29602384469640486;0.2960215727686172;0.29602023133149774;0.2960195692297078;0.29601918184416787;0.29601892881523334;0.29601875091030416;0.2960186191140566;0.2960185176051603;0.29601843704129116
0.4438139246009021;0.4437980876541078;0.4437931793038737;0.4437909359145618;0.4437896621893484;0.4437888434499226;0.4437882734962889;0.4437878541172752;0.44378753269997306;0.4437872785539805
0.5914492482873939;0.5914110503211727;0.5914004962714131;0.5913957708805462;0.5913931109266293;0.5913914091756294;0.5913902280481713;0.5913893607398173;0.5913886970186105;0.5913881728103517
0.7389245989301192;0.7388548896178683;0.7388365056255332;0.7388283491492481;0.7388237755021846;0.738820855657147;0.7388188318225242;0.738817347090842;0.7388162116488928;0.7388153153395094
0.8862346638585834;0.8861239609645605;0.8860954620193384;0.8860828787622242;0.8860758372605148;0.8860713469732278;0.8860682368251283;0.8860659562625124;0.8860642128332085;0.8860628369559811
1.0333740025043823;1.0332125142110706;1.0331715194452111;1.0331534689621478;1.0331433796812013;1.033136949886984;1.0331324981035424;1.0331292346381074;1.033126740288043;1.0331247720879426
1.1803370148176102;1.1801146620084226;1.1800586998310334;1.180034098895445;1.1800203571390984;1.1800116026410858;1.18000554256546;1.180001100726665;1.179997706050619;1.179995027633015
1.327117910183889;1.32682434873106;1.3267508621908357;1.3267185868720863;1.3267005642235765;1.3266890843133612;1.32668113835846;1.3266753145597767;1.326670863888275;1.3266673523772738
1.47371067687453;1.4733353199863732;1.4732416723665716;1.4732005602190579;1.4731776056532697;1.4731629847692191;1.4731528648475671;1.4731454476869468;1.4731397793070096;1.4731353070139066
1.6201090520641461;1.6196410927496816;1.619524573398935;1.619473425765215;1.6194448668239276;1.619426675248457;1.6194140832281623;1.6194048538070518;1.6193978001967206;1.6193922347990448
1.76630649245214;1.7657349261644177;1.7655927565666527;1.765530340996684;1.7654954850284108;1.7654732796254216;1.7654579078131825;1.765446640074826;1.7654380281520579;1.7654312328836954
1.9122961455268845;1.9116097930491545;1.9114391331354574;1.9113641859237058;1.911322321389564;1.9112956463831838;1.9112771780352231;1.911263639122958;1.9112532905094641;1.911245124362331
2.058070821514061;2.0572583521552543;2.057056306859972;2.056967535701782;2.056917933548642;2.0568863213442934;2.056864431206057;2.056848381842278;2.05683611314286;2.056826431080584
2.2036229660535054;2.2026729212212937;2.202436547283966;2.202332634052159;2.2022745491541005;2.202237521202812;2.2022118760781892;2.2021930709646136;2.202178694062521;2.2021673472465757
2.348944633651991;2.347845450872969;2.3475717638868625;2.3474513675290463;2.347384040197896;2.347341107904616;2.3473113672553594;2.3472895554951685;2.3472728778639658;2.3472597138926647
2.4940274619626353;2.492767499419927;2.4924534811269274;2.4923152406834497;2.4922378982488884;2.492188563925414;2.492154380501329;2.492129306043693;2.492110131076075;2.492094994236816
2.6388626469450167;2.6374302086037926;2.6370728144342643;2.636915352176131;2.6368272106355386;2.636770968498466;2.6367319889988314;2.6367033911062476;2.6366815184601973;2.636664249995292
2.783440918963572;2.78182428035462;2.7814204472094723;2.7812423718948835;2.7811426376327253;2.781078974846635;2.7810348406131764;2.7810024543519685;2.7809776803145736;2.780958118700966
2.9277525198854266;2.9259399546159606;2.9254866088866347;2.9252865191340343;2.9251743907102066;2.925102788476056;2.9250531362176493;2.9250166929718646;2.9249888108410547;2.924966792084165
3.0717871812423785;3.069766988301735;3.069261054122072;3.0690375418968063;3.0689122119029295;3.0688321465913773;3.068776609140495;3.068735837149331;3.0687046376337017;3.068679995575587
3.215534103525338;3.213294635451036;3.2127330431730505;3.21248469738385;3.21234535436603;3.212256298695135;3.2121945057958694;3.212149130714632;3.212114402351444;3.212086968993386
3.358981936683018;3.356511628649849;3.355891323533265;3.3556167337338203;3.3554625641799074;3.3553639884363484;3.355295567563648;3.355245313048119;3.3552068426394492;3.355176448479016
3.5021187619000615;3.499406161791388;3.4987241128944295;3.498421873084329;3.498252063473173;3.4981434367758175;3.498068013985365;3.498012602299288;3.4979701753662185;3.4979366497487536
3.6449320747330174;3.641965874249283;3.641219083505621;3.6408877960238484;3.6407015349334815;3.6405823265377895;3.640499527345722;3.640438679990985;3.6403920812455786;3.6403552527299974
